Row_Index,Actual_Types,LLM_Prediction,LLM_Exact_Match,LLM_Any_Match,SLM_Prediction,SLM_Exact_Match,SLM_Any_Match,FineTuned_SLM_Prediction,FineTuned_SLM_Exact_Match,FineTuned_SLM_Any_Match
909,"['build', 'ci', 'feat', 'fix']","['build', 'refactor', 'feat', 'docs', 'test', 'fix']",False,True,"['feat', 'fix', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'fix']",True,True
910,"['ci', 'docs', 'feat', 'test']","['ci', 'build', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['ci', 'docs', 'feat', 'fix']",False,True
911,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix', 'refactor']",True,True,"['build', 'docs', 'fix', 'refactor']",True,True,"['build', 'docs', 'fix', 'refactor']",True,True
912,"['build', 'ci', 'docs', 'refactor']","['build', 'ci', 'docs', 'refactor']",True,True,"['build', 'ci', 'docs', 'refactor']",True,True,"['build', 'ci', 'docs', 'refactor']",True,True
913,"['ci', 'feat', 'fix', 'test']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'test', 'build']",False,True,"['build', 'feat', 'fix', 'test']",False,True
914,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'fix']",False,True
915,"['build', 'feat', 'fix', 'test']","['build', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'build', 'test']",True,True,"['build', 'feat', 'fix', 'test']",True,True
916,"['ci', 'fix', 'refactor', 'test']","['ci', 'refactor', 'test']",False,True,"['ci', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True
917,"['ci', 'docs', 'refactor', 'test']","['ci', 'docs', 'refactor', 'test', 'feat']",False,True,"['ci', 'docs', 'refactor', 'test']",True,True,"['ci', 'docs', 'refactor', 'test']",True,True
918,"['build', 'docs', 'feat', 'fix']","['build', 'docs', 'test', 'feat', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'refactor']",False,True
919,"['build', 'docs', 'fix', 'test']","['build', 'docs', 'fix', 'test']",True,True,"['build', 'docs', 'fix', 'test']",True,True,"['build', 'docs', 'fix', 'test']",True,True
920,"['ci', 'feat', 'refactor', 'test']","['ci', 'feat', 'refactor', 'test']",True,True,"['feat', 'refactor', 'ci', 'test']",True,True,"['ci', 'feat', 'refactor', 'test']",True,True
921,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor', 'fix', 'test']",False,True,"['feat', 'build', 'refactor', 'test']",False,True,"['build', 'docs', 'feat', 'refactor']",True,True
922,"['build', 'ci', 'fix', 'refactor']","['build', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'fix', 'refactor']",True,True
923,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'build', 'refactor']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True
924,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor']",True,True,"['feat', 'build', 'refactor', 'docs']",True,True,"['build', 'docs', 'feat', 'refactor']",True,True
925,"['ci', 'feat', 'fix', 'test']","['ci', 'docs', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
926,"['ci', 'feat', 'refactor', 'test']","['ci', 'feat', 'docs', 'test', 'refactor']",False,True,"['feat', 'docs', 'test', 'ci', 'refactor']",False,True,"['ci', 'feat', 'refactor', 'test']",True,True
927,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix']",False,True,"['build', 'docs', 'fix']",False,True,"['build', 'docs', 'fix', 'refactor']",True,True
928,"['build', 'ci', 'feat', 'test']","['build', 'feat', 'test', 'fix']",False,True,"['build', 'ci', 'docs', 'feat', 'fix', 'test']",False,True,"['build', 'ci', 'feat', 'fix']",False,True
929,"['docs', 'feat', 'fix', 'refactor']","['docs', 'ci', 'build', 'refactor', 'fix']",False,True,"['docs', 'ci', 'build', 'refactor', 'fix']",False,True,"['docs', 'feat', 'fix', 'refactor']",True,True
930,"['build', 'ci', 'docs', 'test']","['build', 'ci', 'docs', 'fix', 'refactor']",False,True,"['build', 'ci', 'docs', 'test']",True,True,"['build', 'ci', 'docs', 'fix']",False,True
931,"['build', 'ci', 'fix', 'refactor']","['docs', 'ci', 'refactor']",False,True,"['docs', 'build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",False,True
932,"['docs', 'feat', 'fix', 'test']","['docs', 'feat', 'test', 'refactor']",False,True,"['docs', 'feat', 'test', 'refactor']",False,True,"['docs', 'feat', 'refactor', 'test']",False,True
933,"['build', 'feat', 'fix', 'test']","['build', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
934,"['ci', 'docs', 'feat', 'refactor']","['ci', 'feat', 'docs', 'fix']",False,True,"['ci', 'feat', 'docs', 'fix']",False,True,"['build', 'feat', 'fix', 'refactor']",False,True
935,"['build', 'ci', 'refactor', 'test']","['build', 'ci', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True
936,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'fix', 'test']",True,True,"['ci', 'docs', 'fix', 'test']",True,True,"['ci', 'docs', 'fix', 'test']",True,True
937,"['build', 'feat', 'fix', 'refactor']","['build', 'feat', 'fix']",False,True,"['feat', 'fix', 'build']",False,True,"['build', 'feat', 'fix', 'refactor']",True,True
938,"['ci', 'docs', 'feat', 'fix']","['ci', 'docs', 'test', 'feat', 'fix']",False,True,"['ci', 'build', 'docs', 'test', 'feat']",False,True,"['build', 'docs', 'feat', 'refactor']",False,True
939,"['build', 'docs', 'refactor', 'test']","['build', 'docs', 'feat', 'test']",False,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",True,True
940,"['build', 'docs', 'fix', 'refactor']","['ci', 'test', 'build', 'docs', 'refactor', 'fix']",False,True,"['ci', 'test', 'build', 'docs', 'fix']",False,True,"['build', 'docs', 'fix', 'refactor', 'test']",False,True
941,"['ci', 'feat', 'refactor', 'test']","['build', 'docs', 'feat', 'refactor', 'test', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
942,"['build', 'docs', 'feat', 'test']","['build', 'docs', 'feat', 'test', 'fix']",False,True,"['feat', 'fix', 'docs', 'test']",False,True,"['build', 'docs', 'feat', 'test']",True,True
943,"['build', 'ci', 'feat', 'fix']","['build', 'ci', 'feat', 'fix']",True,True,"['feat', 'fix', 'build', 'ci']",True,True,"['build', 'ci', 'feat', 'fix']",True,True
944,"['docs', 'fix', 'refactor', 'test']","['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True
945,"['ci', 'fix', 'refactor', 'test']","['ci', 'fix', 'refactor', 'test']",True,True,"['ci', 'fix', 'test']",False,True,"['ci', 'fix', 'refactor', 'test']",True,True
946,"['build', 'ci', 'docs', 'feat']","['build', 'ci', 'docs', 'test', 'refactor', 'feat']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat']",True,True
947,"['feat', 'fix', 'refactor', 'test']","['feat', 'fix', 'refactor', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'refactor', 'test']",True,True
948,"['build', 'ci', 'docs', 'feat']","['build', 'ci', 'docs', 'feat']",True,True,"['feat', 'build', 'ci', 'docs']",True,True,"['build', 'ci', 'docs', 'feat']",True,True
949,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'test', 'refactor']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",False,True
950,"['build', 'ci', 'feat', 'refactor']","['build', 'feat', 'test', 'docs', 'refactor']",False,True,"['feat', 'build', 'ci', 'test', 'docs', 'refactor']",False,True,"['build', 'ci', 'feat', 'refactor']",True,True
951,"['build', 'docs', 'fix', 'test']","['build', 'docs', 'fix', 'test']",True,True,"['build', 'fix', 'test']",False,True,"['build', 'docs', 'fix', 'test']",True,True
952,"['build', 'docs', 'refactor', 'test']","['build', 'docs', 'feat', 'test']",False,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",True,True
953,"['ci', 'feat', 'fix', 'refactor']","['ci', 'build', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build']",False,True,"['ci', 'feat', 'refactor', 'test']",False,True
954,"['ci', 'fix', 'refactor', 'test']","['ci', 'build', 'refactor', 'test']",False,True,"['ci', 'build', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True
955,"['build', 'docs', 'feat', 'test']","['build', 'feat', 'test', 'refactor']",False,True,"['build', 'fix', 'feat', 'test']",False,True,"['build', 'fix', 'feat', 'test']",False,True
956,"['build', 'ci', 'feat', 'fix']","['build', 'test', 'feat', 'fix']",False,True,"['build', 'test', 'ci', 'feat', 'fix']",False,True,"['build', 'ci', 'feat', 'fix']",True,True
957,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'test', 'feat', 'refactor']",False,True,"['build', 'docs', 'test', 'feat', 'refactor']",False,True,"['build', 'docs', 'feat', 'refactor']",True,True
958,"['docs', 'fix', 'refactor', 'test']","['docs', 'fix', 'refactor', 'test']",True,True,"['docs', 'fix', 'refactor', 'test']",True,True,"['docs', 'fix', 'refactor', 'test']",True,True
959,"['build', 'ci', 'feat', 'fix']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'fix']",True,True
960,"['ci', 'docs', 'refactor', 'test']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'refactor', 'build', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",False,True
961,"['build', 'feat', 'fix', 'refactor']","['build', 'test', 'refactor']",False,True,"['feat', 'test', 'build', 'refactor']",False,True,"['build', 'feat', 'refactor']",False,True
962,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'build', 'refactor']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
963,"['ci', 'feat', 'refactor', 'test']","['ci', 'feat', 'docs', 'test', 'refactor']",False,True,"['feat', 'docs', 'test', 'ci', 'fix']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
964,"['build', 'docs', 'refactor', 'test']","['build', 'docs', 'refactor', 'test']",True,True,"['build', 'docs', 'refactor', 'test']",True,True,"['build', 'docs', 'refactor', 'test']",True,True
965,"['ci', 'docs', 'feat', 'fix']","['ci', 'docs', 'feat', 'fix']",True,True,"['ci', 'fix', 'feat']",False,True,"['ci', 'docs', 'feat', 'fix']",True,True
966,"['build', 'ci', 'feat', 'test']","['build', 'ci', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'fix']",False,True
967,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix', 'refactor']",True,True,"['build', 'docs', 'refactor']",False,True,"['build', 'docs', 'fix', 'refactor']",True,True
968,"['build', 'feat', 'fix', 'refactor']","['build', 'feat', 'fix', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix', 'refactor']",True,True
969,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True
970,"['ci', 'feat', 'refactor', 'test']","['build', 'feat', 'docs', 'test']",False,True,"['feat', 'ci', 'docs', 'test']",False,True,"['ci', 'feat', 'docs', 'test']",False,True
971,"['build', 'docs', 'feat', 'test']","['build', 'docs', 'feat', 'test']",True,True,"['feat', 'build', 'test']",False,True,"['build', 'docs', 'feat', 'test']",True,True
972,"['build', 'ci', 'fix', 'refactor']","['build', 'ci', 'refactor']",False,True,"['build', 'ci', 'refactor']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",False,True
973,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'fix', 'refactor']",True,True
974,"['ci', 'docs', 'feat', 'test']","['ci', 'refactor', 'feat', 'test']",False,True,"['feat', 'ci', 'test']",False,True,"['ci', 'docs', 'feat', 'test']",True,True
975,"['build', 'ci', 'feat', 'fix', 'refactor']","['build', 'ci', 'feat', 'fix', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'build', 'ci']",True,True,"['build', 'ci', 'feat', 'fix', 'refactor']",True,True
976,"['build', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True
977,"['ci', 'docs', 'feat', 'refactor', 'test']","['ci', 'docs', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['ci', 'docs', 'feat', 'fix', 'test']",False,True
978,"['build', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'docs', 'fix', 'refactor', 'test']",False,True
979,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
980,"['ci', 'feat', 'fix', 'refactor', 'test']","['ci', 'refactor', 'docs', 'feat', 'test']",False,True,"['ci', 'feat', 'docs', 'refactor', 'test']",False,True,"['build', 'feat', 'fix', 'refactor', 'test']",False,True
981,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'docs', 'test', 'feat']",False,True,"['build', 'ci', 'docs', 'feat', 'test']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",False,True
982,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'test', 'feat', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
983,"['ci', 'docs', 'feat', 'fix', 'refactor']","['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True
984,"['build', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'docs', 'test', 'build']",True,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True
985,"['build', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'refactor', 'fix']",False,True,"['build', 'docs', 'fix', 'refactor', 'test']",True,True,"['build', 'docs', 'fix', 'refactor', 'test']",True,True
986,"['build', 'ci', 'docs', 'feat', 'refactor']","['build', 'ci', 'docs', 'test', 'refactor', 'feat']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",True,True
987,"['ci', 'feat', 'fix', 'refactor', 'test']","['ci', 'feat', 'fix', 'refactor', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['ci', 'feat', 'fix', 'refactor', 'test']",True,True
988,"['build', 'ci', 'docs', 'fix', 'test']","['build', 'ci', 'docs', 'fix', 'test']",True,True,"['build', 'ci', 'docs', 'fix', 'test']",True,True,"['build', 'ci', 'docs', 'fix', 'test']",True,True
989,"['build', 'ci', 'docs', 'fix', 'test']","['build', 'ci', 'docs', 'fix', 'test']",True,True,"['build', 'ci', 'fix', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'test']",True,True
990,"['build', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",False,True
991,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'refactor', 'feat', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
992,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'fix', 'refactor', 'test']",True,True,"['feat', 'docs', 'test', 'fix']",False,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
993,"['ci', 'feat', 'fix', 'refactor', 'test']","['ci', 'test', 'docs', 'refactor']",False,True,"['ci', 'test', 'feat', 'docs', 'refactor']",False,True,"['ci', 'feat', 'refactor', 'test']",False,True
994,"['build', 'ci', 'docs', 'feat', 'refactor']","['build', 'ci', 'docs', 'refactor', 'feat', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",True,True
995,"['build', 'ci', 'docs', 'fix', 'test']","['build', 'ci', 'docs', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True
996,"['build', 'ci', 'docs', 'feat', 'test']","['build', 'ci', 'docs', 'feat', 'test']",True,True,"['build', 'ci', 'docs', 'feat', 'test']",True,True,"['build', 'ci', 'docs', 'feat', 'test']",True,True
997,"['ci', 'docs', 'feat', 'fix', 'refactor']","['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'feat', 'refactor']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
998,"['build', 'feat', 'fix', 'refactor', 'test']","['build', 'feat', 'fix', 'test', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'build', 'test']",True,True,"['build', 'feat', 'fix', 'refactor', 'test']",True,True
999,"['ci', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'fix', 'test']",False,True,"['ci', 'docs', 'fix', 'test']",False,True,"['ci', 'docs', 'fix', 'refactor', 'test']",True,True
1000,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'feat', 'refactor', 'test']",True,True,"['feat', 'build', 'ci', 'refactor', 'test']",True,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
1001,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'docs', 'feat', 'fix']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'fix']",True,True
1002,"['build', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'fix', 'refactor', 'test']",True,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'fix', 'refactor', 'test']",True,True
1003,"['ci', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",False,True,"['ci', 'docs', 'feat', 'fix', 'test']",True,True,"['ci', 'docs', 'feat', 'fix', 'test']",True,True
1004,"['build', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'docs', 'build', 'test']",False,True,"['build', 'docs', 'feat', 'fix', 'refactor']",True,True
1005,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'feat', 'test', 'refactor']",False,True,"['feat', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
1006,"['build', 'ci', 'fix', 'refactor', 'test']","['docs', 'ci', 'build', 'refactor', 'fix', 'test']",False,True,"['docs', 'build', 'ci', 'fix', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True
1007,"['build', 'docs', 'feat', 'refactor', 'test']","['build', 'docs', 'feat', 'refactor', 'test']",True,True,"['feat', 'docs', 'test', 'build']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",True,True
1008,"['ci', 'docs', 'feat', 'fix', 'test']","['ci', 'docs', 'refactor', 'fix', 'test']",False,True,"['ci', 'docs', 'refactor', 'fix', 'test']",False,True,"['ci', 'docs', 'feat', 'fix', 'test']",True,True
1009,"['build', 'ci', 'docs', 'fix', 'refactor']","['build', 'ci', 'docs', 'refactor', 'fix']",True,True,"['build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True
1010,"['build', 'ci', 'docs', 'fix', 'refactor']","['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True
1011,"['build', 'ci', 'feat', 'fix', 'test']","['build', 'ci', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'build', 'ci', 'test']",True,True,"['build', 'ci', 'feat', 'fix', 'test']",True,True
1012,"['docs', 'feat', 'fix', 'refactor', 'test']","['feat', 'fix', 'refactor', 'test', 'docs']",True,True,"['feat', 'fix', 'refactor', 'test']",False,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
1013,"['build', 'ci', 'docs', 'feat', 'refactor']","['build', 'ci', 'docs', 'feat', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",True,True
1014,"['build', 'feat', 'fix', 'refactor', 'test']","['build', 'feat', 'fix', 'docs', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix', 'refactor', 'test']",True,True
1015,"['build', 'ci', 'docs', 'feat', 'test']","['build', 'ci', 'docs', 'test', 'feat', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'fix']",False,True
1016,"['ci', 'docs', 'fix', 'refactor', 'test']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'refactor', 'build', 'test']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
1017,"['build', 'docs', 'feat', 'refactor', 'test']","['build', 'docs', 'feat', 'fix', 'test']",False,True,"['build', 'docs', 'feat', 'test']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",True,True
1018,"['ci', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'feat', 'fix', 'refactor']",False,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True
1019,"['build', 'ci', 'fix', 'refactor', 'test']","['build', 'ci', 'refactor', 'fix']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor', 'test']",False,True
1020,"['build', 'ci', 'docs', 'feat', 'test']","['build', 'ci', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'fix']",False,True
1021,"['build', 'ci', 'docs', 'fix', 'refactor']","['build', 'ci', 'docs', 'fix', 'refactor']",True,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True
1022,"['build', 'feat', 'fix', 'refactor', 'test']","['build', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix', 'refactor', 'test']",True,True
1023,"['ci', 'docs', 'feat', 'fix', 'test']","['ci', 'docs', 'refactor', 'feat', 'test']",False,True,"['ci', 'docs', 'refactor', 'feat', 'build', 'test']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
1024,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'feat', 'refactor', 'test']",True,True,"['feat', 'refactor', 'build', 'ci', 'test']",True,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
1025,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'refactor', 'feat']",False,True,"['feat', 'fix', 'build', 'ci', 'docs']",True,True,"['build', 'ci', 'docs', 'feat', 'fix']",True,True
1026,"['ci', 'docs', 'fix', 'refactor', 'test']","['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True
1027,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'fix', 'refactor', 'test']",True,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
1028,"['build', 'ci', 'feat', 'fix', 'refactor']","['build', 'feat', 'fix', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'fix', 'refactor']",True,True
1029,"['build', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",True,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True
1030,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
1031,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'fix']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
1032,"['ci', 'docs', 'feat', 'fix', 'refactor']","['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'docs', 'ci']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True
1033,"['build', 'ci', 'feat', 'fix', 'test']","['build', 'refactor', 'feat', 'test', 'docs']",False,True,"['feat', 'fix', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'fix', 'test']",True,True
1034,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'refactor', 'test']",False,True,"['build', 'ci', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
1035,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'fix', 'test']",False,True,"['docs', 'feat', 'fix', 'test']",False,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
1036,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'docs', 'feat', 'fix']",True,True,"['feat', 'fix', 'build', 'ci', 'docs']",True,True,"['build', 'ci', 'docs', 'feat', 'fix']",True,True
1037,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'test', 'refactor']",False,True,"['docs', 'feat', 'refactor', 'test']",False,True,"['docs', 'feat', 'refactor', 'test']",False,True
